Comment,Target
곱하기 50해보고 들어갈지 말지 잘결정들하세요.,0
생각보다 바닥에 납작 잘붙어있네요,0
화장 빡세게 했는데ㅈㄴ 얼굴 흘러 내린 거 개웃김ㅜㅋㅋㅋㅋㅋ,0
Skt더럽네담부터 안쓸거다,0
 그런데 띠용  댁 성함 석자는 중국이름이네요 ㅋㅋ,0
하 마크 츄 둘 다 눈땡글상이라 보기만 해도 웃음이 막 나오네,0
구워진 말벌은 무슨 맛일까,0
심심한 사과라말하고 학생얼굴 비추자마자 육성으로 아ㅅㅂ나왔다,0
오와 실제로 이렇게 까지 실험하면서 보여주다니... 정말 너무 고생하셨고... 정말로 대단합니다...,0
수퍼노바... 대단하네,0
상식적으로 유튜브 가지고있고 구글맵스며 뭐며 정보화시대에서 유리한 고지는 다 가진 구글이 망할 일은 없지않냐? 해킹당해서 개인정보유출 이런거되지않는이상,0
제조국에서 샀다가 환율 상승때문에 더 비싸게 구매하는 사람들 있음,0
얘 아이돌 맞냐고ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ친구 바이브 죽이네,0
레이 운전자입니다! 레이는 바람의 영향을 많이받아서 옆에 큰 트럭이나 버스가 지나가거나 강풍이 옆에서 불게되면 휘청휘청합니다.  가끔 다리건너갈때 바람 세게불면 차가 밀려요..ㅋㅋㅋㅋㅋㅋ 아마 사진들의 전복된 사진들은 바람때문에 넘어간게 아닐까 합니다. 사실 저도 레이 운전하면서 넘어질까봐 휙휙 못돌렸는데 이젠 돌려도 되겠네요 ㅋㅋㅋㅋㅋㅋㅋ,0
근데 왜 아직까지 전광훈씨는 밖에서 설치는 거죠?,0
폰팔이 양아치들이 문제긴 한데 근본적으로 통신사들이 양아치고 문제의 원흉임,0
흙수저들에겐 이슬람은 극악이야보지 돈주고 사먹는것도 힘들고 인터넷 티비 통제당하고 여고딩 교복 눈요기도 못함술 담배 도박 게임 뭐 하나 맘대로 할 수 있는게 없음결정적으로 돼지고기도 못먹음,0
여자분 살만 빼면 이쁘실 거 같은데 전형적인 인스타 비포엔에프터에서  살빼고 엄청 이뻐지시는 분들 비포 느낌임,0
드디어 나에게도 이영상이 떴네,0
그러고 보니 옛날 증조할아버지가 약꿀이라면서 숨겨먹던 장단지 꿀이 조청처럼 엄청 진득했는데 저거보니 그 생각나네,0
진세 원훈만 함성없는거 너무한거 아니냐고 ㅋㅋㅋ,0
우리 회사차가 레이인데 짐 엄청 넣고 시속 60이상으로 코너 돌아도 안넘어간다.,0
자지 색깔이 검정인것이  말로만 듣던 전설의 오골개냐?,0
레이를 뭘로 보고,0
안쏘나요???,0
이거 보면서 화가나는거 보니 연기력 뛰어난 개년 분들 섭외하셨네요 ㅋㅋㅋㅋㅋㅋ 앞으로도 좋은 영상 부탁드립니다~,0
실화를 기반으로 제작된 영상,0
아니 마크야? 숏박스라니 언제 찍었어 또!!!!,0
이게 뭐라고 자꾸 보게 되는건지 모르겟넹... ㅎㅎㅎㅎ 매번 잘 보고 잇어요 ㅋㅋㅋ,0
이때 그들은 꿈에도 몰랐겠지 미래에 다니엘시저와 피식쇼를 찍는날이 온다는걸....,0
영어가 한국말처럼 들리네ㄷ,0
wowww,0
아니ㅋㅋㅋㅋㅋㅋ 썸네일을 원훈으로 해놓네 츄랑 마크 나오는 거 모르고 걍 넘기려다 함 들어왔는데 개꿀,0
나도 모르게 웃고 있었네요 최애 힐링 영상입니다,0
어느정도 불에대이면 이 아니고. 저정도불이면 뭐든 죽겠는대요. ㅋ ㅋ,0
고...고생하셨어요....ㅠ,0
꿀벌은 소중해요 ㅇㅅㅇ,0
언주중김수현 연기 뭐냐고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ큐ㅠㅠㅠㅠㅠㅠㅠㅠ,0
근데 공장이 뭐 어때서 그러냐? 중소기업은 다 공장아님? 기계돌리는것도 기술이지. ,0
브레이크 밟지말라고,0
이 시기에 눈치 안 보고 뉴진스가 나올 수 있는 방송이라는 거 자체가 명수옹의 인비저블 썸띵이 느껴지네요,0
이어폰끼고 들으면 기분나쁜 영상,0
통신사도 10개월인가9개월까지는 할부무이자입니다,0
씨발 오늘 하루 뉴진스만 기다렸다 ㄹㅇ...,0
삼천포인입니다 많이 와주이소~,0
맨앞 일베마크하고 있는 셔츠남 두분 근황이 궁금하다,0
2년 지난 영상인데 속이 시원합니다,0
Lagu begini hanya bisa di lakukan Aespa,0
신라젠 압수한게 작년 여름임 작년 가을도 아니고 여름 그동안도 수사안했음 드디어 해체해서 마음편해졌을듯 윤이 ㅋ,0
날개 띄어서 방생해 주세요 ㅠㅠ        ㅋㅋㅋㅋㅋㅋㅋ,0
다른 조건에는 모르지만 확실히 평지에서는 안넘어가네 레이가 잘 만든 차라는걸 이렇게 알고 갑니다,0
보면서 미쳐버릴거 같은게 정말 잘만드셨네요,0
굳이 한자까지 섞어서 글올리는이유가 머냐ㅋㅋㅋ,0
꿀뺏고 설거지까지 시키고 너무하네 ㅋ ㅋ,0
빠르게 코너를 도는데도 바닥에 착 달라붙는게 수입명차 저리가라네요 ㅋ,0
집앞하수도에사는 바퀴벌레 신경안쓰듯 눈앞에만 안나타나믄 된데이,0
티케이에서 탄핵 못막은 책임진다고 전부 불출마하는게 정상 아님? 이회창은 대선자금 터지니까 이회창이 정계은퇴함 그렇게 책임지는 사람 나오고 천막치고 용서해달라니까 총선 안망하는거,0
말벌에 쏘여 죽는 사람도 있고  벌통 하나 아작 내는건 일도 아니라는데 불쌍하다느니 자연의 섭리를 거스른다느니 하는분은 집에 말벌 들어와서 집짓고 살아도 같이 공생할 분들인가요??,0
와!!!!!!!!!,0
신기능 켜있는거 꺼야되지 않나,0
독일하고 이탈랴 잘 생각해라!!,0
레이를 현재 운행하는데 첨에 구입할때 외형적으로 높아서 넘어지지 않을까 걱정했었으나 실제로 운전 해보면 사실상 하중이 다른 경차랑 마찬가리로 밑으로 깔려있어서 전복될위험성을 느낀적은 없었습니다 다만 지붕위에 탑렉을 설치해서 그위에 무거운걸 올려 놋고 높은 속도로 급커브를 돈다면 넘어지긴할겁니다 근데 그건 다른 차량도 마찬가지 일거예요,0
Dna 마크 강제 웃참챌린지 하게 해주네..,0
"그럼 뭐야.. 모녀사기단이 짜장을 캐스팅했고, 짜장은 이왕 이렇게 된 거 마지막까지 가보자~ 뭐 이런 스토리여?",0
잠안올때 마음에 안정 얻으려고 가끔 들으러와요 마음이 편안해져요 감사합니다.,0
싸이클롭스베 ㅋㅋ,0
지젤은 진짜 어떻게 데뷔했냐 카윈닝한테 절하고 살아라,0
천 만 돌파,0
우와아아 자야되는데 너무 재밌는거다,0
맨 마지막에 슬슬 춤 추는거 넘 리얼 쩔어 ㅋㅋㅋ,0
I can’t unhear this.,0
ㅈㅈㅂ ㅁㅈㅎhttps://www.ilbe.com/view/11226188404?c=11226214943#comm_11226214943,0
눈 수술하고 일상생활 언제쯤가능,0
근데 진짜 웃기네요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
나는 통신사 요금제 쓰는거 이해가 안되더만 ~ 돈이 남아도나 ~ Ktm모바일 16000원대 인가? 보면 통화도 무제한 데이터도 느린거 잘 모를정도인데 무제한 쓸 수있고 세상 그보다 더 좋은게 어딨나 비싼 통신사 요금제 쓰면 뭐가 좋은데 ? 나 돈 많아요 자랑질 하는것도 아니고 ~ㅎ,0
이거 중독돼서 거의 맨날 듣는데 진짜 한국어 가사 어떻게 저렇게 찰떡같이 지었지?ㅋㅋㅋㅋ광용쌤 달달하이~ 부분 너무 귀엽꼬 용길아재 보성녹차~ 너무 킬링파트,0
ㅋㅋㅋㅋㅋㅋㅋ 꿈깨야될듯.  순위에도 없는 그랜져를...  그와중에  G70이 엄청 빠름요 ,0
다른나라사람들에게  말할때는   우리나라 저희나라 모두 맞습니다. 그러나  같은 나라사람에게 혹은 끼리 이야기하면서 저희나라는 적합한 표현이 아닙니다.,0
개웃기네욬ㅋㅋㅋㅋㅋ,0
오랜만에 정주행하는디 천만무엇이여 오메,0
앞 조수석의 타이어가 터지면 전복이 될듯요!,0
레이..근데 출동나가면 항상 누워있던데,0
와 이거 .. 기아차에서 협찬 해줘ㅓ야 하는거 아닐론지…호스트랑 재작진 님들 고생 많으셨습니다,0
''너 쌓여있잖아'',0
신고함,0
그만좀욕해라,0
저정도면 말벌주 대충 돈백할텐데.... ㅎㄷㄷ,0
내 심신안정곡.. 어쩌다 이렇게 됐지,0
다 장단점있고 거기서 거기니까 자기 형편맞게 좋은 혜택 받을 수 있는 쪽 골라서 가면 됨,0
옆에계신 노란옷 입으신 아저씨 대댈씨(?) 좀 웃기다,0
개신교들의 개념과 숫자를 ,0
20년은 젊어졌노? 근데 목을 잡아늘인것도 아니고턱은 더 길어지고 다른사람인듯,0
결론 - 레이를 넘기는 운전자는 운전하면 안될 사람이다.,0
몇군데 알려주라. 적어놓게.,0
테러리스트 마렵다,0
노무 슬프노 ㅠㅠ,0
중대 수학과면 자대 중에서도 ㄹㅇ 하위권 아님?아마 저 사람도 수능땐 수리가 1등급 못받았거나 다른 과목 낮아서점수 맞춰서 간거 아닐까?근데 뭐 따지고보면 중요한 건 가르치는 기술이 좋으면 되는거니까 노의미,0
페이커 데뷔시즌팬으로서 5판을 햇는데 미드캐리가 한번도 나온적 없다는거에 이미 결승갈 자격도 없엇고 운좋게 갓어도 우승못함,0
완죤진 팅이요숙성꿀은잘털리지가않죠,0
 투르크계민족은 황인임,0
내가 그래서 신해철 살아있을때 악플 달았었음,0
와 이거듣고 원곡듣고싶어서 저스틴비버의 천도복숭아를 검색했네 ㅡㅅㅡ,0
고가 요금제 6개월 안쓰면 공시지원금 많이 못받자나요,0
크로마키 안지워진거 까지도 효과로 만드는 산악회 아저씨들 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
아니 지나가는 사람분ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 너무 웃겨욬ㅋㅋㅋㅋ,0
boksungahhhhh~,0
세상에 공짜는 없다! 이것만 알면됨! 통신사 통해서 사면 싸게 구매하는것 같지만 자세히 들여다 보면 폰을 돈주고 사는거랑 별반차이 없다는걸 알게 됨. 경우에 따라 더 조금 더 비쌀수도 있음.,0
전문가들이신데 왜이렇게만 실험하셨나요? 교차로에서의 돌발 상황처럼 급커브와 동시에 급제동을 한번해보세요. 충분히 전복 조건이 나올수도 있습니다..,0
벌들 '''  야 이도둑놈아   그렇게 다 가져가야 속이 후련했냐?!!!!!!!!'',0
뉴진스는 k팝 역사에서 절대 지워질 수 없는 그룹임 오래오래 장수허자 화이팅,0
국뽕코리아,0
ㅋㅋㅋㅋㅋㅋㅋㅋ쉬벌 강호동 유재석은 겁나서 김국진깐 이센스 돌리는거개웃기네 ㅋㅋㅋ,0
어떻게 기억함??나는 싸이트 마다 비번 다 다르게 해놓았더니 기억이 안나고 비번찾기 용 메일도 다르다고 나와서 계정 새로만들려고 했더니 이미 있는 사람이라고 안되고,0
사거리에서 회전하다 넘어가는 레이를 눈으로 봣는데요..........운전자가 중요한거 아닐까여...,0
무서워,0
좋은자료 ㄱㅅ합니다,0
10대 청소년들도 자기 혼자 넘어지진 않지만 걷는 인도에 양옆으로 어른들이 어깨 빵하면 심하게 넘어지죠.. 도로에는 지가 럭비선수인 줄 아는 미친놈들이 많아요 정말 너무 많아요..,0
포인트 회수 처리함,0
자급제가 요금이 저렴하다는 장점이 있지만 폰을 따로 구해야 되고 보험도 알아서 가입해야 되고 좀 답답한 거 같아요. 통신사에서 구입하면 다 해주니까 편하긴 하죠. 다만 양심 없는 저게 인간인가 하는 경우가 있어서 문제죠. 오죽하면 용팔이라고 비하하듯이 폰팔이라는 비하하는? 단어가 있지요. 진짜 안타깝네요. 단통법을 찬성했던 현 대통령이 그때는 잘 모르고 그랬지 않았을까? 생각해서 이제 폐지하겠지? 했는데 5년째 손도 안 될 거라고는 전혀 생각 못 했네요.,0
님아 그거 앎?님 이름 석자 중국어로 읽으면 비슷하게 들림 ㅋㅋㅋㅋㅋㅋ,0
인간이 해로운 말벌을 잡는것또한 자연의 섭리중 하나라고 생각합니다.  화이팅~!!!,0
분탕질을 왜 하겠어 언플해야될 정도로 긴급한 상황이라는 거겠지 길조다 길조야 뉴진스 파이팅,0
ㅋㅋㅋㅋ 어질어질하네뒤졌 ㅋㅋ,0
마크 모든 순간이 귀여워 으엉,0
말벌하나가 꿀벌 거의초토화시킨다는데 300마니면 뭐 양봉접겟네,0
peaches (korean.ver),0
빠꾸없는 그의 옷차림이랑 신발...,0
토착외구박멸도 저렇게해야,0
아빠가 누군데?,0
마크 어케 섭외함ㅋㅋㅋㅋ,0
언제한번 시간내서 그때 썰 일베에 써봐야겠다,0
매일 들으러 온지 7일차...,0
99.9%이상의 여자가 저렇게 생각하고 있는게 현실,0
조진세 소개때만 환호소리 뺀거봨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
아직도 들어요.. 잊을만 하면 생각나!!,0
쟤 누가뽑았냐,0
내 또래치고 괜찮다. 아직 꽤 곱다. ,0
수리할일이 일년에 몇번이나 있겠냐,0
정미경 출판 기념회에서 만나서 사진 같이 찍은거구만 ,0
DNA 컴백 안 축하드려요  항상 응원하지 않을께요 안 사랑해용 !!,0
저는 아이브레이밖에 모릅니당,0
레이 무시하지마시오 신식이요,0
 전기로 배터리 충전하면 전기차,0
무엇보다 레이는 귀여어..,0
저도 요즘 전망있는 쪽 공부할려고 코딩 적성에 맞는지 알아보고 있는데 오늘 창서비를 통해 간접체험하면서 직감했네요 코딩은 수학과 컴퓨터 안 좋아하면 배워도 크게 잘 되진 않겠다는 걸.. 똑뿌러지는 창서비도 절레절레 하는 걸.. 근데 요즘 전망이 너무 좋아 정부에서도 훈련비까지 따로 주면서까지 공짜로 배워준다는 코딩+드론이면 배워놓으면 앞길이 든든하긴 하겠다 전과자 진짜 유익하고 피가 되고 살이 되는 컨텐츠라는,0
이것들이어디서ㅋㅋ,0
 왜 제시를 못해 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
수능은 94년 실시 이후 항상 백분위와 등급을 같이 표기했습니다.,0
"일로 만난 사이, 이해관계로 얽힌 사이에 함부로 인정을 베푸는 게 잘못이지..",0
1000만??????,0
그거 아저씨가 나중이 다시 맛있다고 실토하심 ㅋㅋ,0
오십넘으면 내근으로 많이 돌린다,0
누우레이~,0
드론 공학과가 있는건 처음 알았네요ㅋㅋㅋ 오늘도 꿀잼 ㅎㅎ 마침 딥러닝 공부하던 CNN 나와서 반가웠다는,0
죽이는 방법이야  어째든   굳이 태워죽이는 걸 영상으로 찍을 필요가 있을까,0
그만큼 꿀을 좋아하신단거지~,0
채밀기 상단까지 잡아주는 쇠막대가 3개 정도  있으면 좋겠습니다.,0
공산국가 출신들과 겸상하는게 아님.,0
목숨건 실험감사합니다,0
솔직히 진짜 잘 부르시는 것 같음,0
전설의 시작,0
근데 저런거 모르면 문제있는거 맞음 사회생활 잘 못하더라 ㅋㅋ,0
애플페이 적용 됐을 떄 알뜰폰은 애플페이가 안되나요??,0
닝닝 너무 예쁜데,0
어라 구원~,0
 일본인들도 잘 모르는 듣보잡 강소 소재 기업이 많음. 그래서 공돌이도 취업이 잘돼.,0
얘들은 꼭 넓은곳서 안하고 좁아터진곳서 하더라. 그래가 제대로 실험이 되겠노이기.,0
아니야,0
잇섭님 제가 갤럭시를 쓰고 있는데 아빠가 아이폰 11프로를 쓰다가 이제 13으로 넘어갈려고 하는데 저는 아빠가 쓰는 아이폰과 제가 원래쓰는 갤럭시를 2개 쓰려는데 유심도 2개써도 상관없죠?,0
무발기사정,0
어제 극한직업 양봉편을 봤는데 알고리즘이 어찌 알고 이 영상을 추천해주네요..,0
포이즌이 잘하는걸 케이셉이 어떻게 아냐고.. 게이게이야..,0
저도 메이저3사 쓰다가 알뜰폰 쓰는데 진짜 너무 좋습니다. 데이터 무제한에 가격은 엄청 저렴하고 합리적인 소비인거 같습니다 단 본인이 가족결합 + 카드할인 + 멤버십포인트 사용 등 이용하는게 많으시면 비추입니다 ㅎㅎ  전자보다 후자가 더 이득입니다.,0
저게 꿀이야 껌이야.ㅋㅋㅋㅋㅋ왜케 점도가 높냐구요.ㅋㅋㅋㅋㅋ,0
분노와 복수의 쾌감이 교차 ㅋㅋ,0
츄랑 마크는 알겠는데 그 뒤에 벌레들은 누구인가요?,0
SMP 취향 아닌 사람이라 에스파 노래 다 맨 처음에 들었을땐 항상 취향 아니다가 적응하고나서 노래 좋다고 하는 스타일이였는데 이번 노래는 진짜 처음 듣자마자.. 삘이 옴.. SMP 느낌 낭낭하게 나면서 대중성과 중독성 모두 있으니까 하루종일 이 노래만 흥얼거리게 되는 듯,0
이게 벌써 1년ㅠㅠ,0
이 주제는 잇섭님이 해주길 원했는데 해주셨네^^ 감사합니다!~!,0
뒷부분 한국어가사 본역도 해주시지 외국인들한테 이 감성도 전해줘야하는데,0
이거 친구들한테 알려주고싶은데 어디부터 설명해야하는지 모르겟어요 ㅠㅠㅠ,0
떠낸 밀랍들은 어떻게 처리하는지 궁금해염,0
공시지원금해서 갤럭시 z플립4 자급제38만구매했는데. 가격어떤가요,0
역시 방구석에서 주절주절 입만 터는 것보다 직접 보고 체험하고 느껴봐야 제대로 알 수 있군요,0
영상은 안전하다고 하지만 넘어져있는 차보면 항상 레이임 ㅋㅋㅋㅋ,0
ㅠㅠㅠㅠㅠ벌을 너무 무서워하는데ㅠㅠㅠㅠㅠ 반팔 입으시고 말벌 상대하니 너무 대단하십니다....보는데 손에서 땀나요ㅠㅠㅠㅠ꿀벌이. 진짜 인류에 중요한 역할을 한다고는 익히 들었는데ㅠㅠ꿀벌 소중해ㅠㅠㅠㅠㅠㅠㅠㅠㅠ,0
조상에게 제를 올린 경우는 없고,0
크루 단위로 일일히 사과하게 해야 함,0
응 저것도 다 대본 ㅋㅋㅋㅋㅋ,0
용기낸 모습 너무 잘 봤습니다 어떤 결과가 나오던 항상 응원하겠습니다,0
장점만 쓰고 단점은 전혀 안쓰셨네요.. 통신사에 전화하면 25%할인 똑같이 받을수 있다면서.. 약정이 없다고 얘기하시는데.. 그거 동시에 충족할수 없다는거 아니잖아요. 그리고 불법보조금은 거의 안받는경우가 거의 없어서 가격은 자급제가 더 비싼건 사실이고.. 통신사개통도 현금 할부 선택할수 있습니다.,0
2023년 봄 앞두고 보시는분 ️,0
깊은 빡침,0
하던데로 구라 구라 구라,0
와 오랜만에 보는데 천만 넘었네요. 축하드립니다!,0
말벌튀김.....고소하지   맛나게   드셔요,0
아갓마 피치싸인 조지아 오예시 아갓마위 프로 캘리포니아 대대시 아투마 치카투더 노시야 배대시 아겟마 라라이 프롬더 소시야 예대시,0
감스트 라방 전에 이거 올린게 ㄹㅇ 감다살 ㅋㅋㅋㅋ,0
기울어진 도로에서는 조심해야할듯,0
요즘 중국인들이 들어오긴한다지만 이건 잘 모르겠고 수요 없어지면 조만간이다,0
뉴진스 사랑해 ㅜㅜㅜㅜㅜㅜㅜㅜ 진짜 오래오래 보고싶다,0
잘한다,0
이런 후진형 인간 사진 치워라나라의 주요 인사 모아놓고 한 짓이다후진형 국민을 다독거려 선진형 국민으로 만들어 후진국 탈출시킨 박정희대통령을 본 받아야 한다,0
내용과 상관없이 저 짤은 아이돌처럼 나왔네,0
저희 할아버지도 양봉하셨는데 왠만한거에는 다 너그러우셨던 할아버지가 대노하시면서 파리채로 말벌을 잡으시던 그 기억은 아직도 생생합니다..,0
얼마안가 자살당하시는거 아니냐,0
분노가 느껴집니다 정당한 분노죠,0
나이따,0
와...가래떡에 찍어먹으면 을매나 맛날까..,0
2022년,0
DNA 도쿄돔 까지 가자,0
His quiet voice makes me sleepy,0
심적 여유가 그나마 있는 거임.,0
such an amazing cover I'm crying,0
근데 60은 너무 느리지,0
진짜꿀 건강한꿀입니다  숙성꿀 짱!!,0
목소리가 장범준,0
이것이 진정한 한 점의 행복...,0
아 미친 알고리즘아 나에게 왜 이러는거여 응?,0
저런 젊은이들이 많아서 미래가 불투명합니다,0
이쯤되면 레이를 뒤집어보자 아님요?,0
팔에 아무것도 보호장비 안차고 고무장갑 하나시네;; 내가 더 불안...ㅠ,0
포이즌 여자 예쁘기만 아무나 만날 줄 알았는데 은근 가려서 개웃기네ㅋㅋㅋㅋㅋㅋㅋㅋ,0
영상 보고 느낀건 조롱조롱 거리니까 진짜 조롱이 뭔지 재대로 보여줄려고 칼간거 같은데 ㅋㅋㅋ 오히려 제대로 조롱하는게 뭔지 보여주는걸 지금 시작한거같어 ㅋㅋㅋ,0
배대시~,0
" ""우릴(대구 경북) 싫어하는 애들은 다 전라도야!!! 비전라도애들은 우릴 안싫어해!!!  빼애애액 네다홍!!""",0
타취 !,0
기술자들 다 일본으로 떠나서 일본의 정교하고 세밀한 기술력의 원천이 되었지,0
오늘 부경대 촬영 왔다고 해서 보러 갔다가 집 오자마자 최초공개 기다리는 중... 나는야 만점짜리 스낵이 오오티비 화이팅,0
좌회전으로 테스트를 해야죠! 운전사가 왼쪽에 있어서 우회전하면 운전사 몸무게가 반대편으로 넘어지는걸 방해를 크게 해버리는데요. 레이가 우회전을 아예 못하는 차도 아니고. 실험이 공정하지 못했습니다.,0
꾸운냄새는 어때요,0
짱구 아버지 사립 명문대 와세다 출신,0
봉르가즘,0
내가 이걸 왜 보게 된걸까...?,0
따뜻한 대대시 너무 중독... 대대시 치니까 이 영상 나옴 ㅋㅋㅋ,0
포라폴리스도 만드십니까 ^,0
오랜만에 듣고 싶어도 제목을 몰랐는데 '대대시' 로 검색하니 나오네 ㅋㅋ,0
정말 정직들 하시네여~~ ㅋㅋㅋㅋㅋ,0
오늘 영상은 잘세우는 이창섭 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
한국어 가사 진짜ㅋㅋㅋㅋ 좋은데?,0
저러다 여왕벌이 죽으면 어떻하나요?,0
나중에 밀랍 제거하는걸로 asmr 찍어주시면 안되나요? ㅋㅋㅋㅋㅋㅋㅋㅋ 소리가 정말 좋은 것 같아요,0
안그래도 여기저기 묻은 꿀들이 꽤 아깝다고 생각해는데 두면 벌들이 핥아서(?) 가져간다니 다행이네여 ㅎㅎㅎ,0
레이 차주로서 항상 놀림받는게 속상했는데 아주 후련하네요 ㅋㅋㅋㅋ감사합니다,0
미국에서는 우주복같은 거 입고 잡는 말벌을 파리 조지듯 ...ㄷㄷ,0
토치로 먼저 긴통에꺼 먼저 죽이고 해야지  불안했다,0
첫차가 레이였고 8년 탔었는데 속도 줄여가면서 코너 돌면 절대 넘어질일 없습니다. 빨리 돌려다 빨리 돌아가십니다 . 레이뿐만 아니라 어느차든간에요,0
9월이라그런지 진짜 많네요,0
에이..레이 재미없는 차였네..,0
오예시~~배대시~~,0
안넘어가는게 정상인데 어떻게든 넘겨보려고 ㅋㅋㅋ 넘어가길 바랐는데 안넘어가서 아쉬운듯 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
이 곡이 얼마나 미래적인 지는 자동 재생으로 다른 걸그룹 최신 곡  듣는 순간 알수 있음. 내가 좋아했던 그 노래 비트랑 사운드가 그렇게 구릴 수 없음. 취향을 떠나 개안해주는 수준의 곡이라 느낌. 서태지와 아이들 난 알아요 들었던 느낌이랑 똑같음. 곡이 다르게 걸음.  에스파는 이 곡으로 완전 글로벌 그룹으로 갈 것을 확신합니다. 너무 신나네요. 가슴이 설레고 뇌를 즐겁게 해주는 특별한 곡이 진짜 오랜만입니다,0
치킨샐러드요거트~~,0
ㅇㅈ,0
원곡보다 좋은데?,0
이센스가 더좋아 ㅋㅋㅋ개쳐웃기네,0
라보는넘어지지안았는대,0
ㅁㅊ여덕비율 100이넼ㅋㅋㅋㅋㅋ아 개쥬아,0
결혼 남자한테 너무 불리한 제도다 결혼 하지 마라...,0
여름에 들으면 더 좋아,0
불안불안하지만 은근히 박자를 그리 벗어나지 않는 ㅋㅋㅋㅋㅋㅋㅋ진짜 개웃김,0
I C....듣기 거북해요.  유툽 계속하실거면 얼른 고치셔요,0
안녕하세요 몇주전에 경주월드에서 계속 인사했던 커플입니댜  실물로 보면 다들 더 날씬하시고 연예인 느낌남^^ 연예인 보는 너낌이었어요! 지나가며 마주칠때마다 친절하게 인사해주셔서 감사해요 항상 행복하세용,0
정비만 25년 하신 아버지가 그러던데 무슨 코너를 자빠질정도로 돌면 그놈이 미친놈이고 속도도 안나는데 자빠지면 그게 팔리겠냐고 ㅋㅋㅋㅋㅋ 기아가 또라이도 아니고 쉽게 자빠지게는 잘 안만든다고해서 납득하고 잘만 타고댕김,0
강예빈 출연시켜라,0
에스파짱,0
조진세 미치겟네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 웃음밖에,0
참 유튜바다 잇섭 화이팅,0
ㄴ ㄴ 사람없을때 몰래가져가서 어떻게든 팔려고 궁리중,0
아니아니이~~^^  기호는 사람이쉽게 알아볼수잇어야 하는데 누가 다이아몬드표시가  전방에 행단보도잇다고 해석하냐는 말이야^^  마름모꼴 하고  행단보도하고 연관성없자나아^^  그래안그래^^,0
레이라는 녀석이 원래 100키로이상으로 막 달리라고 만든 차는 아니란 걸 생각해보면  실험조건은 충분하다고 보임,0
아임뚜렛도 울고갈 연기력 ㅇㅂㅇㅂ,0
23년 10월에도 듣고 있으묜 개추,0
역시 인간이 왕이여..그나저나 말벌도 생태계에서 역할이 있을텐데..뭘까요?,0
레이를 담당하는 사업부는 굉장히 흐뭇해 하고 있겠군요 ㅋㅋㅋㅋ 솔직히 잘모르는 사람은 레이 잘못하면 넘어져 이런 인식이 있었는데 많이 해소됐습니다,0
체온이 사람이랑 똑같다잖아,0
ㅋㅋㅋ 다마스랑 닮은구석이있어서 오해가 생긴듯,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
마크씨 프로시네욬ㅋㅋㅋㅋㅋㅋ,0
레이... 차주로서... 쏠리는 느낌이 엄청난건 맞습니다.  다만 정말 이건 미친짓이야 라고 생각할 정도로 속도를 높이지 않으면 레이는 자빠지지 않습니다.  이유는.... 다마스에는 없는 안정장치가 되어있습니다.  제가 알기로는 바퀴 속도 쪽을 각각 제어하는 기능이 있는것으로 알고 있습니다. 정확하지 않습니다.  너무 무서워하지 마세요.   레이 전복사고는 정말 바람이 태풍급으로 불거나 옆에서 들이 받지 않는 이상 과속을 엄청나게 하지 않으면 자빠지지 않습니다.  렌트로 모닝이랑 레이 다 타봤는데 ㅋ 레이가 완전 갑입니다.,0
진짜 요즘 10대20대들 어휘력 떨어진거 표현 잘했네,0
Goback DNA,0
제가 원하던 잇섭의 방항이네요^^ 진짜 테크도 중요하지만 어떤 경우의 수로 구매를 해야 호갱을 안 당하는것도 진짜 어른들 혹은 잘 아는 척만 했던 저 같은 문외한들에게 좋은 영상인 것 같아요^^,0
원훈님 메이포 음지님이랑 콜라보해주세요^^~,0
빵에서 이쁨받겠네,0
저스틴비버 서슬 퍼럴땐 관심 없었는데 러브 유어셀프나 이런 노래도 좋고 뭔가 생활속으로 침투하는 느낌.,0
억지같긴 뭐가 억지야... 그 수많은 사람들이 억지로 좋아한단 말이냐? ㅋㅋㅋㅋ 말이되는 소리를 해야지,0
